ts	repeat	pod	cpu	mem
1777270849	4	postgres-0	104m	337Mi
1777270850	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270850	4	nanomq-6bff899d4f-g22kq	89m	1Mi
1777270850	4	postgres-0	104m	337Mi
1777270851	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270851	4	nanomq-6bff899d4f-g22kq	89m	1Mi
1777270851	4	postgres-0	104m	337Mi
1777270852	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270852	4	nanomq-6bff899d4f-g22kq	89m	1Mi
1777270852	4	postgres-0	104m	337Mi
1777270853	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270853	4	nanomq-6bff899d4f-g22kq	89m	1Mi
1777270853	4	postgres-0	104m	337Mi
1777270854	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270854	4	nanomq-6bff899d4f-g22kq	89m	1Mi
1777270854	4	postgres-0	104m	337Mi
1777270855	4	hermod-coordinator-7f48c8ffcd-6thzc	202m	151Mi
1777270855	4	nanomq-6bff899d4f-g22kq	89m	1Mi
1777270855	4	postgres-0	104m	337Mi
1777270856	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270856	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270856	4	postgres-0	50m	337Mi
1777270857	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270857	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270857	4	postgres-0	50m	337Mi
1777270858	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270858	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270858	4	postgres-0	50m	337Mi
1777270859	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270859	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270859	4	postgres-0	50m	337Mi
1777270860	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270860	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270860	4	postgres-0	50m	337Mi
1777270861	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270861	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270861	4	postgres-0	50m	337Mi
1777270862	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270862	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270862	4	postgres-0	50m	337Mi
1777270863	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270863	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270863	4	postgres-0	50m	337Mi
1777270865	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270865	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270865	4	postgres-0	50m	337Mi
1777270866	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270866	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270866	4	postgres-0	50m	337Mi
1777270867	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270867	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270867	4	postgres-0	50m	337Mi
1777270868	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270868	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270868	4	postgres-0	50m	337Mi
1777270869	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270869	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270869	4	postgres-0	50m	337Mi
1777270870	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270870	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270870	4	postgres-0	50m	337Mi
1777270871	4	hermod-coordinator-7f48c8ffcd-6thzc	155m	151Mi
1777270871	4	nanomq-6bff899d4f-g22kq	235m	1Mi
1777270871	4	postgres-0	50m	337Mi
1777270872	4	hermod-coordinator-7f48c8ffcd-6thzc	1060m	159Mi
1777270872	4	nanomq-6bff899d4f-g22kq	453m	2Mi
1777270872	4	postgres-0	190m	337Mi
1777270873	4	hermod-coordinator-7f48c8ffcd-6thzc	1060m	159Mi
1777270873	4	nanomq-6bff899d4f-g22kq	453m	2Mi
1777270873	4	postgres-0	190m	337Mi
1777270874	4	hermod-coordinator-7f48c8ffcd-6thzc	1060m	159Mi
1777270874	4	nanomq-6bff899d4f-g22kq	453m	2Mi
1777270874	4	postgres-0	190m	337Mi
1777270875	4	hermod-coordinator-7f48c8ffcd-6thzc	1060m	159Mi
1777270875	4	nanomq-6bff899d4f-g22kq	453m	2Mi
1777270875	4	postgres-0	190m	337Mi
1777270897	5	hermod-coordinator-7f48c8ffcd-6thzc	685m	150Mi
1777270897	5	nanomq-6bff899d4f-g22kq	177m	1Mi
1777270897	5	postgres-0	258m	338Mi
1777270898	5	hermod-coordinator-7f48c8ffcd-6thzc	685m	150Mi
1777270898	5	nanomq-6bff899d4f-g22kq	177m	1Mi
1777270898	5	postgres-0	258m	338Mi
1777270899	5	hermod-coordinator-7f48c8ffcd-6thzc	685m	150Mi
1777270899	5	nanomq-6bff899d4f-g22kq	177m	1Mi
1777270899	5	postgres-0	258m	338Mi
1777270900	5	hermod-coordinator-7f48c8ffcd-6thzc	685m	150Mi
1777270900	5	nanomq-6bff899d4f-g22kq	177m	1Mi
1777270900	5	postgres-0	258m	338Mi
1777270901	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270901	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270901	5	postgres-0	40m	338Mi
1777270902	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270902	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270902	5	postgres-0	40m	338Mi
1777270904	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270904	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270904	5	postgres-0	40m	338Mi
1777270905	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270905	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270905	5	postgres-0	40m	338Mi
1777270906	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270906	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270906	5	postgres-0	40m	338Mi
1777270907	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270907	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270907	5	postgres-0	40m	338Mi
1777270908	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270908	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270908	5	postgres-0	40m	338Mi
1777270909	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270909	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270909	5	postgres-0	40m	338Mi
1777270910	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270910	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270910	5	postgres-0	40m	338Mi
1777270911	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270911	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270911	5	postgres-0	40m	338Mi
1777270912	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270912	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270912	5	postgres-0	40m	338Mi
1777270913	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270913	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270913	5	postgres-0	40m	338Mi
1777270914	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270914	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270914	5	postgres-0	40m	338Mi
1777270915	5	hermod-coordinator-7f48c8ffcd-6thzc	181m	156Mi
1777270915	5	nanomq-6bff899d4f-g22kq	13m	2Mi
1777270915	5	postgres-0	40m	338Mi
1777270916	5	hermod-coordinator-7f48c8ffcd-6thzc	871m	156Mi
1777270916	5	nanomq-6bff899d4f-g22kq	467m	1Mi
1777270916	5	postgres-0	141m	339Mi
