ts	repeat	pod	cpu	mem
1777260959	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260959	3	postgres-0	78m	329Mi
1777260960	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260960	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260960	3	postgres-0	78m	329Mi
1777260961	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260961	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260961	3	postgres-0	78m	329Mi
1777260962	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260962	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260962	3	postgres-0	78m	329Mi
1777260963	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260963	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260963	3	postgres-0	78m	329Mi
1777260964	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260964	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260964	3	postgres-0	78m	329Mi
1777260966	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260966	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260966	3	postgres-0	78m	329Mi
1777260967	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260967	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260967	3	postgres-0	78m	329Mi
1777260968	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260968	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260968	3	postgres-0	78m	329Mi
1777260969	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260969	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260969	3	postgres-0	78m	329Mi
1777260970	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260970	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260970	3	postgres-0	78m	329Mi
1777260971	3	hermod-coordinator-6f59447cf4-jwc9t	319m	165Mi
1777260971	3	nanomq-86d6c4c564-g8kr4	1m	1Mi
1777260971	3	postgres-0	78m	329Mi
1777260972	3	hermod-coordinator-6f59447cf4-jwc9t	1335m	158Mi
1777260972	3	nanomq-86d6c4c564-g8kr4	573m	2Mi
1777260972	3	postgres-0	269m	329Mi
1777260973	3	hermod-coordinator-6f59447cf4-jwc9t	1335m	158Mi
1777260973	3	nanomq-86d6c4c564-g8kr4	573m	2Mi
1777260973	3	postgres-0	269m	329Mi
1777260974	3	hermod-coordinator-6f59447cf4-jwc9t	1335m	158Mi
1777260974	3	nanomq-86d6c4c564-g8kr4	573m	2Mi
1777260974	3	postgres-0	269m	329Mi
1777260975	3	hermod-coordinator-6f59447cf4-jwc9t	1335m	158Mi
1777260975	3	nanomq-86d6c4c564-g8kr4	573m	2Mi
1777260975	3	postgres-0	269m	329Mi
1777260976	3	hermod-coordinator-6f59447cf4-jwc9t	1335m	158Mi
1777260976	3	nanomq-86d6c4c564-g8kr4	573m	2Mi
1777260976	3	postgres-0	269m	329Mi
1777260977	3	hermod-coordinator-6f59447cf4-jwc9t	1335m	158Mi
1777260977	3	nanomq-86d6c4c564-g8kr4	573m	2Mi
1777260977	3	postgres-0	269m	329Mi
1777260999	4	hermod-coordinator-6f59447cf4-jwc9t	1227m	164Mi
1777260999	4	nanomq-86d6c4c564-g8kr4	735m	1Mi
1777260999	4	postgres-0	174m	330Mi
1777261000	4	hermod-coordinator-6f59447cf4-jwc9t	1227m	164Mi
1777261000	4	nanomq-86d6c4c564-g8kr4	735m	1Mi
