ts	repeat	pod	cpu	mem
1777259101	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259101	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259101	3	postgres-0	11m	220Mi
1777259102	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259102	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259102	3	postgres-0	11m	220Mi
1777259103	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259103	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259103	3	postgres-0	11m	220Mi
1777259104	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259104	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259104	3	postgres-0	11m	220Mi
1777259105	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259105	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259105	3	postgres-0	11m	220Mi
1777259106	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259106	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259106	3	postgres-0	11m	220Mi
1777259107	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259107	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259107	3	postgres-0	11m	220Mi
1777259108	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259108	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259108	3	postgres-0	11m	220Mi
1777259109	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259109	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259109	3	postgres-0	11m	220Mi
1777259111	3	hermod-coordinator-55b4c8dc98-hpbhv	11m	158Mi
1777259111	3	nanomq-6f9c64f546-w97qh	69m	1Mi
1777259111	3	postgres-0	11m	220Mi
1777259112	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259112	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259112	3	postgres-0	314m	222Mi
1777259113	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259113	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259113	3	postgres-0	314m	222Mi
1777259114	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259114	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259114	3	postgres-0	314m	222Mi
1777259115	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259115	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259115	3	postgres-0	314m	222Mi
1777259116	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259116	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259116	3	postgres-0	314m	222Mi
1777259117	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259117	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259117	3	postgres-0	314m	222Mi
1777259118	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259118	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259118	3	postgres-0	314m	222Mi
1777259119	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259119	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259119	3	postgres-0	314m	222Mi
1777259120	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259120	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259120	3	postgres-0	314m	222Mi
1777259121	3	hermod-coordinator-55b4c8dc98-hpbhv	1220m	165Mi
1777259121	3	nanomq-6f9c64f546-w97qh	328m	2Mi
1777259121	3	postgres-0	314m	222Mi
1777259143	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259143	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259143	4	postgres-0	92m	249Mi
1777259144	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
1777259144	4	nanomq-6f9c64f546-w97qh	144m	2Mi
1777259144	4	postgres-0	92m	249Mi
1777259145	4	hermod-coordinator-55b4c8dc98-hpbhv	8m	156Mi
