ts	repeat	pod	cpu	mem
1777272037	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272037	4	postgres-0	4m	23Mi
1777272038	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272038	4	postgres-0	4m	23Mi
1777272039	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272039	4	postgres-0	4m	23Mi
1777272040	4	nanomq-756fd88db6-j7w6c	11m	1Mi
1777272040	4	postgres-0	4m	23Mi
1777272041	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272041	4	postgres-0	4m	23Mi
1777272042	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272042	4	postgres-0	4m	23Mi
1777272043	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272043	4	postgres-0	4m	23Mi
1777272044	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272044	4	postgres-0	4m	23Mi
1777272045	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272045	4	postgres-0	4m	23Mi
1777272046	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272046	4	postgres-0	4m	23Mi
1777272047	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272047	4	postgres-0	4m	23Mi
1777272049	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272049	4	postgres-0	4m	23Mi
1777272050	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272050	4	postgres-0	4m	23Mi
1777272051	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272051	4	postgres-0	4m	23Mi
1777272052	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272052	4	postgres-0	4m	23Mi
1777272053	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272053	4	postgres-0	4m	23Mi
1777272054	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272054	4	postgres-0	4m	23Mi
1777272055	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272055	4	postgres-0	4m	23Mi
1777272056	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272056	4	postgres-0	4m	23Mi
1777272057	4	nanomq-756fd88db6-j7w6c	10m	1Mi
1777272057	4	postgres-0	5m	23Mi
1777272074	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272074	5	postgres-0	5m	23Mi
1777272075	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272075	5	postgres-0	5m	23Mi
1777272076	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272076	5	postgres-0	5m	23Mi
1777272077	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272077	5	postgres-0	5m	23Mi
1777272078	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272078	5	postgres-0	5m	23Mi
1777272079	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272079	5	postgres-0	5m	23Mi
1777272080	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272080	5	postgres-0	5m	23Mi
1777272081	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272081	5	postgres-0	5m	23Mi
1777272082	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272082	5	postgres-0	5m	23Mi
1777272083	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272083	5	postgres-0	5m	23Mi
1777272084	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272084	5	postgres-0	5m	23Mi
1777272085	5	nanomq-756fd88db6-j7w6c	17m	1Mi
1777272085	5	postgres-0	5m	23Mi
1777272086	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272086	5	postgres-0	5m	23Mi
1777272087	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272087	5	postgres-0	5m	23Mi
1777272088	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272088	5	postgres-0	5m	23Mi
1777272089	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272089	5	postgres-0	5m	23Mi
1777272091	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272091	5	postgres-0	5m	23Mi
1777272092	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272092	5	postgres-0	5m	23Mi
1777272093	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272093	5	postgres-0	5m	23Mi
1777272094	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272094	5	postgres-0	5m	23Mi
1777272095	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272095	5	postgres-0	5m	23Mi
1777272096	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272096	5	postgres-0	5m	23Mi
1777272097	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272097	5	postgres-0	5m	23Mi
1777272098	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272098	5	postgres-0	5m	23Mi
1777272099	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272099	5	postgres-0	5m	23Mi
1777272100	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272100	5	postgres-0	5m	23Mi
1777272101	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272101	5	postgres-0	5m	23Mi
1777272102	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272102	5	postgres-0	4m	23Mi
1777272103	5	nanomq-756fd88db6-j7w6c	8m	1Mi
1777272103	5	postgres-0	4m	23Mi
