ts	repeat	pod	cpu	mem
1777269647	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269647	4	nanomq-75586859cd-nll86	801m	2Mi
1777269647	4	postgres-0	6m	315Mi
1777269648	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269648	4	nanomq-75586859cd-nll86	801m	2Mi
1777269648	4	postgres-0	6m	315Mi
1777269649	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269649	4	nanomq-75586859cd-nll86	801m	2Mi
1777269649	4	postgres-0	6m	315Mi
1777269650	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269650	4	nanomq-75586859cd-nll86	801m	2Mi
1777269650	4	postgres-0	6m	315Mi
1777269651	4	hermod-coordinator-6cf885ddb4-7frz4	1132m	102Mi
1777269651	4	nanomq-75586859cd-nll86	801m	2Mi
1777269651	4	postgres-0	6m	315Mi
1777269674	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269674	5	nanomq-75586859cd-nll86	307m	2Mi
1777269674	5	postgres-0	8m	315Mi
1777269675	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269675	5	nanomq-75586859cd-nll86	307m	2Mi
1777269675	5	postgres-0	8m	315Mi
1777269676	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269676	5	nanomq-75586859cd-nll86	307m	2Mi
1777269676	5	postgres-0	8m	315Mi
1777269677	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269677	5	nanomq-75586859cd-nll86	307m	2Mi
1777269677	5	postgres-0	8m	315Mi
1777269678	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269678	5	nanomq-75586859cd-nll86	307m	2Mi
1777269678	5	postgres-0	8m	315Mi
1777269679	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269679	5	nanomq-75586859cd-nll86	307m	2Mi
1777269679	5	postgres-0	8m	315Mi
1777269680	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269680	5	nanomq-75586859cd-nll86	307m	2Mi
1777269680	5	postgres-0	8m	315Mi
1777269681	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269681	5	nanomq-75586859cd-nll86	307m	2Mi
1777269681	5	postgres-0	8m	315Mi
1777269682	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269682	5	nanomq-75586859cd-nll86	307m	2Mi
1777269682	5	postgres-0	8m	315Mi
1777269683	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269683	5	nanomq-75586859cd-nll86	307m	2Mi
1777269683	5	postgres-0	8m	315Mi
1777269684	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269684	5	nanomq-75586859cd-nll86	307m	2Mi
1777269684	5	postgres-0	8m	315Mi
1777269685	5	hermod-coordinator-6cf885ddb4-7frz4	419m	102Mi
1777269685	5	nanomq-75586859cd-nll86	307m	2Mi
1777269685	5	postgres-0	8m	315Mi
1777269686	5	hermod-coordinator-6cf885ddb4-7frz4	600m	103Mi
1777269686	5	nanomq-75586859cd-nll86	61m	2Mi
1777269686	5	postgres-0	5m	315Mi
1777269687	5	hermod-coordinator-6cf885ddb4-7frz4	600m	103Mi
1777269687	5	nanomq-75586859cd-nll86	61m	2Mi
1777269687	5	postgres-0	5m	315Mi
1777269688	5	hermod-coordinator-6cf885ddb4-7frz4	600m	103Mi
1777269688	5	nanomq-75586859cd-nll86	61m	2Mi
1777269688	5	postgres-0	5m	315Mi
1777269689	5	hermod-coordinator-6cf885ddb4-7frz4	600m	103Mi
1777269689	5	nanomq-75586859cd-nll86	61m	2Mi
1777269689	5	postgres-0	5m	315Mi
1777269690	5	hermod-coordinator-6cf885ddb4-7frz4	600m	103Mi
1777269690	5	nanomq-75586859cd-nll86	61m	2Mi
1777269690	5	postgres-0	5m	315Mi
