ts	repeat	pod	cpu	mem
1777272551	5	postgres-0	6m	23Mi
1777272552	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272552	5	postgres-0	4m	23Mi
1777272553	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272553	5	postgres-0	4m	23Mi
1777272554	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272554	5	postgres-0	4m	23Mi
1777272555	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272555	5	postgres-0	4m	23Mi
1777272556	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272556	5	postgres-0	4m	23Mi
1777272557	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272557	5	postgres-0	4m	23Mi
1777272558	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272558	5	postgres-0	4m	23Mi
1777272559	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272559	5	postgres-0	4m	23Mi
1777272560	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272560	5	postgres-0	4m	23Mi
1777272561	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272561	5	postgres-0	4m	23Mi
1777272563	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272563	5	postgres-0	4m	23Mi
1777272564	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272564	5	postgres-0	4m	23Mi
1777272565	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272565	5	postgres-0	4m	23Mi
1777272566	5	nanomq-b7b5bfccc-qh67d	12m	1Mi
1777272566	5	postgres-0	4m	23Mi
1777272567	5	nanomq-b7b5bfccc-qh67d	93m	1Mi
1777272567	5	postgres-0	4m	23Mi
1777272568	5	nanomq-b7b5bfccc-qh67d	93m	1Mi
1777272568	5	postgres-0	4m	23Mi
1777272569	5	nanomq-b7b5bfccc-qh67d	93m	1Mi
1777272569	5	postgres-0	4m	23Mi
1777272570	5	nanomq-b7b5bfccc-qh67d	93m	1Mi
1777272570	5	postgres-0	4m	23Mi
1777272571	5	nanomq-b7b5bfccc-qh67d	93m	1Mi
1777272571	5	postgres-0	4m	23Mi
1777272572	5	nanomq-b7b5bfccc-qh67d	93m	1Mi
1777272572	5	postgres-0	4m	23Mi
1777272573	5	nanomq-b7b5bfccc-qh67d	93m	1Mi
1777272573	5	postgres-0	4m	23Mi
1777272574	5	nanomq-b7b5bfccc-qh67d	93m	1Mi
1777272574	5	postgres-0	4m	23Mi
